NO,Y2019-1,Y2019-2,Y2018-1,Y2018-2,Y2018-3,Y2017-1,Y2017-2,Y2017-3,Y2016-1,Y2016-2,Y2016-3,Y2015-1,Y2015-2,Y2015-3,Y2014-1,Y2014-2,Y2014-3,Y2013-1,Y2013-2,Y2013-3,Y2012-1,Y2012-2,Y2012-3,Y2011-1,Y2011-2,Y2011-3,Y2010-1,Y2010-2,Y2010-3
874,tt7867670,,tt6023386,tt7575778,tt9509866,tt4836110,tt6122306,tt7322816,tt3839880,tt5161204,tt6135042,tt3291148,tt4265878,tt5457570,tt2515214,tt3448124,,tt2181310,tt2671390,,tt1874416,tt2275861,,tt1650058,tt1934335,,tt1423953,tt1710397,
875,tt7869070,,tt6028796,tt7578566,tt9647330,tt4837074,tt6123206,tt7322850,tt3840534,tt5161376,tt6136164,tt3295482,tt4266638,tt5461168,tt2516304,tt3448226,,tt2181778,tt2671776,,tt1874649,tt2275885,,tt1650407,tt1934381,,tt1424003,tt1710994,
876,tt7881524,,tt6040806,tt7580598,tt9652322,tt4838248,tt6125690,tt7323600,tt3842614,tt5161784,tt6136616,tt3296658,tt4267026,tt5462882,tt2516610,tt3449302,,tt2181961,tt2671980,,tt1874779,tt2275917,,tt1650427,tt1935094,,tt1425617,tt1711021,
877,tt7882250,,tt6043072,tt7580994,tt9742422,tt4839458,tt6126346,tt7327946,tt3843748,tt5164412,tt6138400,tt3296980,tt4270878,tt5462892,tt2517044,tt3449320,,tt2182001,tt2671988,,tt1874789,tt2275949,,tt1650453,tt1935158,,tt1425618,tt1711465,
878,tt7884228,,tt6043142,tt7581902,tt9855990,tt4842646,tt6126428,tt7335324,tt3845670,tt5164436,tt6139026,tt3298600,tt4271730,tt5466340,tt2517298,tt3450116,,tt2182097,tt2672180,,tt1876267,tt2276095,,tt1650535,tt1935839,,tt1425624,tt1711475,
879,tt7890550,,tt6046314,tt7582962,tt9866700,tt4843208,tt6126492,tt7336012,tt3846334,tt5165344,tt6139494,tt3300442,tt4271820,tt5471272,tt2517300,tt3450134,,tt2182121,tt2673212,,tt1876277,tt2278284,,tt1650555,tt1935871,,tt1425933,tt1711487,
880,tt7893416,,tt6050396,tt7585270,tt9899880,tt4843344,tt6130118,tt7336410,tt3849370,tt5167174,tt6139626,tt3302078,tt4272420,tt5475244,tt2517658,tt3451350,,tt2182163,tt2673258,,tt1876360,tt2278422,,tt1650831,tt1935909,,tt1426320,tt1711522,
881,tt7902124,,tt6051096,tt7585540,,tt4843618,tt6130310,tt7336842,tt3854372,tt5167632,tt6143998,tt3302654,tt4272866,tt5493774,tt2518294,tt3451498,,tt2184287,tt2673318,,tt1877797,tt2278988,,tt1652287,tt1937092,,tt1426325,tt1712068,
882,tt7906262,,tt6051424,tt7589524,,tt4847454,tt6131208,tt7339584,tt3854562,tt5167934,tt6147768,tt3303652,tt4273170,tt5541790,tt2518370,tt3451660,,tt2184398,tt2673882,,tt1877893,tt2279786,,tt1652295,tt1937097,,tt1428436,tt1712531,
883,tt7907714,,tt6053472,tt7589670,,tt4848010,tt6131386,tt7340764,tt3856300,tt5168112,tt6149120,tt3304756,tt4273886,tt5542284,tt2521436,tt3451956,,tt2185374,tt2675318,,tt1879012,tt2280302,,tt1652415,tt1937154,,tt1428448,tt1712563,
884,tt7920024,,tt6053938,tt7591430,,tt4849438,tt6131712,tt7341406,tt3859980,tt5168192,tt6150238,tt3305176,tt4275910,tt5559586,tt2521700,tt3452948,,tt2185384,tt2676470,,tt1879066,tt2281103,,tt1653653,tt1937226,,tt1428453,tt1712570,
885,tt7921248,,tt6053948,tt7592758,,tt4851570,tt6132250,tt7341610,tt3860092,tt5170810,tt6150988,tt3305844,tt4278962,tt5573164,tt2530392,tt3453580,,tt2186426,tt2676710,,tt1879082,tt2281215,,tt1653700,tt1937292,,tt1428459,tt1712573,
886,tt7935392,,tt6054710,tt7594378,,tt4862506,tt6133130,tt7342204,tt3862004,tt5171500,tt6151714,tt3306858,tt4279250,tt5575408,tt2530756,tt3454612,,tt2186566,tt2677816,,tt1881024,tt2281293,,tt1653950,tt1937339,,tt1429382,tt1713452,
887,tt7936092,,tt6055450,tt7594568,,tt4864624,tt6133414,tt7344622,tt3862762,tt5173032,tt6151774,tt3310896,tt4279684,tt5588506,tt2531168,tt3454828,,tt2186663,tt2677894,,tt1881045,tt2281345,,tt1655420,tt1939654,,tt1429392,tt1714014,
888,tt7937168,,tt6058226,tt7597486,,tt4866214,tt6133806,tt7345034,tt3865238,tt5173166,tt6152546,tt3311988,tt4280056,tt5604282,tt2534660,tt3454856,,tt2186675,tt2679530,,tt1881060,tt2281425,,tt1656168,tt1941459,,tt1429429,tt1714667,
889,tt7937440,,tt6061074,tt7600294,,tt4866448,tt6134000,tt7346786,tt3865614,tt5174234,tt6157600,tt3312604,tt4280250,tt5665040,tt2535348,tt3455730,,tt2186766,tt2679576,,tt1884318,tt2281551,,tt1656170,tt1941585,,tt1429432,tt1714832,
890,tt7938416,,tt6064520,tt7601296,,tt4866768,tt6135348,tt7349218,tt3876860,tt5175274,tt6158872,tt3312830,tt4280824,tt5706242,tt2535470,tt3455740,,tt2186781,tt2690160,,tt1884369,tt2282829,,tt1656171,tt1941600,,tt1430094,tt1714878,
891,tt7942736,,tt6065246,tt7601308,,tt4874350,tt6136188,tt7355718,tt3878146,tt5176442,tt6158988,tt3312936,tt4284282,tt5735210,tt2536124,tt3455826,,tt2186783,tt2690186,,tt1884380,tt2282849,,tt1656192,tt1941657,,tt1430131,tt1714886,
892,tt7942746,,tt6068406,tt7601594,,tt4874812,tt6136778,tt7356148,tt3879074,tt5176486,tt6160932,tt3317208,tt4285198,tt5735218,tt2536428,tt3456464,,tt2186812,tt2691040,,tt1885265,tt2282973,,tt1656197,tt1941684,,tt1431065,tt1714897,
893,tt7942936,,tt6068554,tt7604032,,tt4875962,tt6137494,tt7356432,tt3885524,tt5176632,tt6162808,tt3319018,tt4285960,tt5791288,tt2538130,tt3456784,,tt2187114,tt2691498,,tt1885331,tt2282989,,tt1657283,tt1941705,,tt1431122,tt1715210,
894,tt7946216,,tt6069162,tt7605084,,tt4876952,tt6137734,tt7357906,tt3886604,tt5178170,tt6164432,tt3319920,tt4287348,tt5856774,tt2543484,tt3457486,,tt2187115,tt2691554,,tt1887748,tt2283017,,tt1657299,tt1942120,,tt1431133,tt1715730,
895,tt7947624,,tt6071752,tt7605922,,tt4880630,tt6138228,tt7365576,tt3890902,tt5178348,tt6165466,tt3321300,tt4287350,tt5896470,tt2543702,tt3457734,,tt2187248,tt2691722,,tt1887785,tt2283748,,tt1657512,tt1942825,,tt1433802,tt1715853,
896,tt7954694,,tt6074820,tt7606620,,tt4881430,tt6138680,tt7369722,tt3892618,tt5178532,tt6166990,tt3323638,tt4287852,tt6038598,tt2544472,tt3459472,,tt2187884,tt2692476,,tt1887923,tt2284790,,tt1659341,tt1942831,,tt1433810,tt1718147,
897,tt7957694,,tt6074834,tt7607940,,tt4882376,tt6138688,tt7370000,tt3893280,tt5179130,tt6167014,tt3326880,tt4288534,tt6055162,tt2545090,tt3460152,,tt2188560,tt2693114,,tt1887935,tt2284808,,tt1660379,tt1942905,,tt1433826,tt1718182,
898,tt7967412,,tt6078866,tt7608028,,tt4886942,tt6141656,tt7370188,tt3894312,tt5179576,tt6168298,tt3327624,tt4288636,tt6108002,tt2545186,tt3460184,,tt2188655,tt2693702,,tt1890375,tt2287655,,tt1661099,tt1942961,,tt1433827,tt1718711,
899,tt7968456,,tt6081670,tt7609114,,tt4894198,tt6143422,tt7371684,tt3894404,tt5180240,tt6169798,tt3328442,tt4289298,tt6159026,tt2547942,tt3460918,,tt2188741,tt2697592,,tt1890391,tt2287661,,tt1661420,tt1943035,,tt1433857,tt1718766,
900,tt7972040,,tt6083230,tt7613996,,tt4895628,tt6144092,tt7372916,tt3894558,tt5180618,tt6173644,tt3329554,tt4289340,tt6217766,tt2548094,tt3461828,,tt2188831,tt2699290,,tt1890417,tt2287666,,tt1661461,tt1943048,,tt1433910,tt1718800,
901,tt7972468,,tt6083534,tt7614016,,tt4897358,tt6144536,tt7375556,tt3895554,tt5181736,tt6175078,tt3330774,tt4291436,tt6239540,tt2548208,tt3462616,,tt2188877,tt2699358,,tt1890455,tt2287675,,tt1661862,tt1945039,,tt1434443,tt1718801,
902,tt7976208,,tt6083648,tt7615302,,tt4898602,tt6144762,tt7379906,tt3896738,tt5182856,tt6177592,tt3333980,tt4291590,tt7323332,tt2551396,tt3462696,,tt2190286,tt2699840,,tt1890486,tt2287699,,tt1662295,tt1945081,,tt1434941,tt1718837,
903,tt7983890,,tt6085412,tt7615722,,tt4898730,tt6144876,tt7380226,tt3898776,tt5183610,tt6182864,tt3334212,tt4292420,tt8216024,tt2551842,tt3462892,,tt2190492,tt2700582,,tt1891747,tt2287973,,tt1663181,tt1945106,,tt1436034,tt1718847,
904,tt7984734,,tt6085642,tt7617988,,tt4899370,tt6145612,tt7382668,tt3899262,tt5183654,tt6186362,tt3334374,tt4292596,,tt2553424,tt3463244,,tt2190760,tt2706264,,tt1891755,tt2288005,,tt1663321,tt1945118,,tt1436372,tt1718881,
905,tt7984766,,tt6089358,tt7618184,,tt4902260,tt6147260,tt7382828,tt3900796,tt5183916,tt6186430,tt3337550,tt4293654,,tt2553444,tt3463940,,tt2191082,tt2706340,,tt1891788,tt2288121,,tt1663660,tt1946177,,tt1436560,tt1719474,
906,tt7985692,,tt6089458,tt7619554,,tt4906164,tt6147512,tt7385556,tt3901256,tt5186236,tt6190356,tt3339354,tt4294052,,tt2554714,tt3465208,,tt2191400,tt2707804,,tt1891845,tt2290065,,tt1663708,tt1946269,,tt1437354,tt1719543,
907,tt7993848,,tt6090044,tt7620746,,tt4906960,tt6147514,tt7388678,tt3901944,tt5186714,tt6193572,tt3339534,tt4295258,,tt2556308,tt3465456,,tt2191888,tt2708254,,tt1891892,tt2290543,,tt1664662,tt1946280,,tt1437361,tt1719680,
908,tt8000718,,tt6091462,tt7624934,,tt4907976,tt6147954,tt7390044,tt3904278,tt5186860,tt6193812,tt3343784,tt4296556,,tt2557256,tt3465488,,tt2192100,tt2708550,,tt1891968,tt2290645,,tt1664704,tt1946285,,tt1438251,tt1720038,
909,tt8000908,,tt6093618,tt7625712,,tt4909602,tt6148090,tt7392060,tt3907206,tt5186874,tt6197848,tt3344998,tt4298958,,tt2557266,tt3465916,,tt2192580,tt2708764,,tt1891970,tt2290648,,tt1665008,tt1946389,,tt1438298,tt1720046,
910,tt8009314,,tt6095486,tt7628080,,tt4909752,tt6148156,tt7399124,tt3908142,tt5187548,tt6200274,tt3345474,tt4298966,,tt2557276,tt3465996,,tt2192794,tt2708782,,tt1891974,tt2290789,,tt1665412,tt1947973,,tt1438466,tt1720047,
911,tt8009906,,tt6095984,tt7628458,,tt4911288,tt6148766,tt7399470,tt3910814,tt5187816,tt6203612,tt3346224,tt4302562,,tt2557952,tt3466248,,tt2192882,tt2708922,,tt1893277,tt2290828,,tt1665418,tt1947998,,tt1438534,tt1720198,
912,tt8011308,,tt6096308,tt7631320,,tt4912622,tt6148782,tt7402534,tt3912442,tt5189440,tt6204184,tt3350436,tt4302740,,tt2558318,tt3466476,,tt2192900,tt2709070,,tt1893371,tt2290836,,tt1665423,tt1948119,,tt1438535,tt1720215,
913,tt8011322,,tt6096948,tt7632930,,tt4917224,tt6149802,tt7404820,tt3913244,tt5189528,tt6204874,tt3352034,tt4302956,,tt2559036,tt3466816,,tt2193191,tt2709636,,tt1894561,tt2290840,,tt1665746,tt1948150,,tt1439226,tt1720223,
914,tt8011346,,tt6098380,tt7634654,,tt4919240,tt6150942,tt7404868,tt3914332,tt5191238,tt6206564,tt3353060,tt4304830,,tt2559214,tt3469386,,tt2193265,tt2709716,,tt1894616,tt2290918,,tt1666168,tt1948209,,tt1440136,tt1720267,
915,tt8011348,,tt6101602,tt7637350,,tt4921370,tt6152908,tt7411406,tt3917318,tt5193408,tt6208104,tt3353138,tt4306116,,tt2559244,tt3469518,,tt2193364,tt2709726,,tt1895484,tt2290934,,tt1666184,tt1948512,,tt1440146,tt1722459,
916,tt8016662,,tt6102396,tt7637874,,tt4922008,tt6153376,tt7411828,tt3918584,tt5193460,tt6209474,tt3354302,tt4307692,,tt2559458,tt3469592,,tt2193418,tt2709764,,tt1899270,tt2292182,,tt1666299,tt1948521,,tt1440180,tt1722513,
917,tt8019694,,tt6106980,tt7637968,,tt4922524,tt6155084,tt7412114,tt3922062,tt5193784,tt6210808,tt3354306,tt4307880,,tt2559786,tt3469718,,tt2194599,tt2710368,,tt1899285,tt2292625,,tt1666742,tt1948563,,tt1440231,tt1722515,
918,tt8023700,,tt6109124,tt7638344,,tt4924632,tt6155194,tt7413530,tt3922678,tt5194226,tt6211418,tt3355510,tt4307948,,tt2560102,tt3469910,,tt2194988,tt2710942,,tt1899324,tt2292676,,tt1666800,tt1948581,,tt1440292,tt1722516,
919,tt8028150,,tt6109502,tt7639528,,tt4924942,tt6155922,tt7415646,tt3922798,tt5194446,tt6211920,tt3356682,tt4307968,,tt2561546,tt3469918,,tt2195804,tt2711672,,tt1900854,tt2292844,,tt1667076,tt1954206,,tt1440379,tt1722560,
920,tt8028600,,tt6109874,tt7640198,,tt4927984,tt6155960,tt7419360,tt3923388,tt5195390,tt6212020,tt3358304,tt4308714,,tt2564978,tt3469960,,tt2196017,tt2714622,,tt1900908,tt2292845,,tt1667102,tt1954374,,tt1440755,tt1722639,
921,tt8028628,,tt6113122,tt7641782,,tt4928814,tt6158692,tt7419396,tt3948764,tt5195412,tt6212346,tt3359650,tt4309356,,tt2566016,tt3469964,,tt2196564,tt2715446,,tt1901040,tt2292903,,tt1667108,tt1954381,,tt1441084,tt1723012,
922,tt8031130,,tt6116568,tt7641872,,tt4932388,tt6159520,tt7420408,tt3949216,tt5196472,tt6212476,tt3362908,tt4310356,,tt2567038,tt3470762,,tt2197088,tt2715556,,tt1904835,tt2293272,,tt1667133,tt1954407,,tt1441373,tt1723112,
923,tt8041276,,tt6116856,tt7642326,,tt4933410,tt6160504,tt7424396,tt3949996,tt5196516,tt6213368,tt3364242,tt4310772,,tt2570224,tt3470790,,tt2197128,tt2716062,,tt1904887,tt2294473,,tt1667145,tt1954498,,tt1441912,tt1723118,
924,tt8042248,,tt6118340,tt7645780,,tt4937114,tt6161300,tt7425298,tt3951298,tt5197068,tt6215352,tt3367114,tt4312676,,tt2570414,tt3470928,,tt2197909,tt2716554,,tt1904929,tt2294493,,tt1667190,tt1954598,,tt1441956,tt1723120,
925,tt8042260,,tt6119856,tt7648416,,tt4942270,tt6162892,tt7427856,tt3951732,tt5197544,tt6215376,tt3367250,tt4313174,,tt2571022,tt3472892,,tt2198161,tt2717168,,tt1906347,tt2294567,,tt1667307,tt1954780,,tt1442223,tt1723596,
926,tt8054066,,tt6129302,tt7652452,,tt4942478,tt6164014,tt7431894,tt3951908,tt5198844,tt6215590,tt3367686,tt4313594,,tt2571502,tt3474462,,tt2198235,tt2717558,,tt1907614,tt2294619,,tt1667317,tt1954818,,tt1442512,tt1723799,
927,tt8054608,,tt6129904,tt7654872,,tt4943620,tt6164502,tt7433762,tt3952900,tt5198850,tt6215910,tt3368222,tt4313608,,tt2571764,tt3474600,,tt2198824,tt2718462,,tt1907731,tt2294705,,tt1667416,tt1954886,,tt1442556,tt1724553,
928,tt8060774,,tt6131126,tt7654890,,tt4946006,tt6165792,tt7433980,tt3953186,tt5198884,tt6218374,tt3369350,tt4313614,,tt2571776,tt3474720,,tt2198956,tt2718492,,tt1907779,tt2296692,,tt1667417,tt1955044,,tt1442578,tt1725081,
929,tt8063840,,tt6131450,tt7655142,,tt4948838,tt6166322,tt7434402,tt3954660,tt5198944,tt6218760,tt3369624,tt4314094,,tt2572270,tt3474788,,tt2199439,tt2718538,,tt1909827,tt2296709,,tt1667438,tt1956534,,tt1442583,tt1725885,
930,tt8069578,,tt6134274,tt7656770,,tt4952044,tt6167894,tt7436642,tt3958780,tt5199290,tt6218776,tt3369676,tt4315174,,tt2573750,tt3474994,,tt2199711,tt2719094,,tt1911553,tt2297108,,tt1667443,tt1956669,,tt1443518,tt1725995,
931,tt8069980,,tt6140148,tt7658384,,tt4952054,tt6168002,tt7438534,tt3960584,tt5199486,tt6219484,tt3374816,tt4319082,,tt2574576,tt3475058,,tt2200144,tt2719096,,tt1912982,tt2298465,,tt1667823,tt1959468,,tt1443521,tt1726286,
932,tt8072666,,tt6140580,tt7658868,,tt4956376,tt6170954,tt7438916,tt3963640,tt5200232,tt6221254,tt3375286,tt4319698,,tt2574698,tt3475504,,tt2201221,tt2719796,,tt1916749,tt2298820,,tt1668056,tt1959487,,tt1444252,tt1726641,
933,tt8074340,,tt6141334,tt7660450,,tt4960764,tt6172696,tt7439220,tt3963766,tt5200962,tt6222996,tt3377548,tt4320560,,tt2576002,tt3476368,,tt2201251,tt2719868,,tt1918669,tt2298990,,tt1668189,tt1961179,,tt1444261,tt1726871,
934,tt8075260,,tt6142496,tt7666250,,tt4964310,tt6173020,tt7440400,tt3963812,tt5201142,tt6225534,tt3379814,tt4321754,,tt2577172,tt3476480,,tt2201548,tt2721712,,tt1918806,tt2299577,,tt1669277,tt1961311,,tt1444262,tt1727532,
935,tt8080196,,tt6143782,tt7667558,,tt4966046,tt6173826,tt7441032,tt3969208,tt5202870,tt6229652,tt3380104,tt4321794,,tt2577876,tt3477064,,tt2201760,tt2724790,,tt1918886,tt2299792,,tt1669560,tt1961324,,tt1444680,tt1727535,
936,tt8080648,,tt6143850,tt7668724,,tt4966532,tt6174890,tt7445510,tt3973012,tt5204020,tt6229786,tt3381068,tt4324242,,tt2578418,tt3477480,,tt2201772,tt2727296,,tt1919090,tt2299842,,tt1669604,tt1961530,,tt1445202,tt1727800,
937,tt8081566,,tt6145764,tt7668842,,tt4966878,tt6175234,tt7454138,tt3974320,tt5204636,tt6231588,tt3381600,tt4325418,,tt2582240,tt3477554,,tt2203308,tt2729142,,tt1919174,tt2299954,,tt1669625,tt1964630,,tt1445729,tt1728130,
938,tt8083606,,tt6146590,tt7671414,,tt4967220,tt6175394,tt7456544,tt3975072,tt5205210,tt6233882,tt3382888,tt4325900,,tt2582426,tt3477732,,tt2203898,tt2729314,,tt1919184,tt2300783,,tt1669648,tt1964837,,tt1446682,tt1728179,
939,tt8090580,,tt6150962,tt7672068,,tt4969672,tt6175402,tt7458920,tt3982118,tt5206098,tt6234666,tt3383214,tt4328146,,tt2584380,tt3477734,,tt2204243,tt2729818,,tt1919207,tt2300995,,tt1669687,tt1964886,,tt1447479,tt1728248,
940,tt8091652,,tt6153538,tt7679126,,tt4971346,tt6175486,tt7464158,tt3986932,tt5206170,tt6236404,tt3383262,tt4328196,,tt2587914,tt3478046,,tt2204456,tt2732140,,tt1920945,tt2301291,,tt1669694,tt1964895,,tt1447480,tt1729549,
941,tt8091892,,tt6155172,tt7679190,,tt4974254,tt6175764,tt7465704,tt3991412,tt5207320,tt6237224,tt3384180,tt4328584,,tt2593224,tt3478140,,tt2206082,tt2732210,,tt1920956,tt2301900,,tt1669794,tt1965108,,tt1447493,tt1730140,
942,tt8094252,,tt6155374,tt7679754,,tt4974778,tt6175820,tt7466370,tt4000956,tt5209420,tt6241740,tt3385334,tt4328756,,tt2596476,tt3478536,,tt2207050,tt2733258,,tt1920976,tt2302334,,tt1669798,tt1965131,,tt1447494,tt1730186,
943,tt8095076,,tt6156656,tt7681824,,tt4977530,tt6177152,tt7468056,tt4002210,tt5211596,tt6242664,tt3386928,tt4328798,,tt2597242,tt3479208,,tt2207072,tt2734568,,tt1921048,tt2302739,,tt1670269,tt1965134,,tt1447499,tt1730695,
944,tt8096832,,tt6157294,tt7689532,,tt4978404,tt6180274,tt7469726,tt4004608,tt5213744,tt6244730,tt3391348,tt4328890,,tt2597302,tt3479250,,tt2207090,tt2734790,,tt1921068,tt2302945,,tt1670388,tt1965272,,tt1447504,tt1730749,
945,tt8098480,,tt6159268,tt7689906,,tt4978710,tt6180842,tt7469972,tt4005510,tt5215260,tt6246170,tt3393702,tt4329166,,tt2605528,tt3479530,,tt2207778,tt2735480,,tt1921070,tt2304573,,tt1670646,tt1966387,,tt1447508,tt1731230,
946,tt8103160,,tt6162762,tt7689928,,tt4981752,tt6182054,tt7469978,tt4007248,tt5216534,tt6246362,tt3393762,tt4329800,,tt2606614,tt3479564,,tt2208020,tt2736074,,tt1921111,tt2304655,,tt1670662,tt1967534,,tt1447793,tt1731693,
947,tt8108164,,tt6163142,tt7689932,,tt4985854,tt6182372,tt7471004,tt4010848,tt5216810,tt6248178,tt3394972,tt4331318,,tt2609218,tt3479624,,tt2210463,tt2736254,,tt1921179,tt2304662,,tt1670715,tt1969959,,tt1447800,tt1732571,
948,tt8108196,,tt6164698,tt7689950,,tt4986134,tt6182954,tt7473406,tt4010862,tt5218346,tt6249904,tt3395582,tt4331718,,tt2609778,tt3479858,,tt2210842,tt2736854,,tt1922689,tt2304835,,tt1670932,tt1971466,,tt1447972,tt1732659,
949,tt8108200,,tt6164762,tt7690016,,tt4986754,tt6183580,tt7474562,tt4011010,tt5219770,tt6250500,tt3395648,tt4332114,,tt2610240,tt3480110,,tt2210855,tt2736928,,tt1924273,tt2305003,,tt1671457,tt1972694,,tt1448762,tt1732676,
950,tt8108206,,tt6164854,tt7690466,,tt4991786,tt6183834,tt7475284,tt4016934,tt5220430,tt6257640,tt3396166,tt4332728,,tt2610252,tt3480146,,tt2210983,tt2736932,,tt1924277,tt2306783,,tt1671482,tt1974212,,tt1449394,tt1733118,
951,tt8108208,,tt6165342,tt7690638,,tt4994564,tt6184194,tt7475886,tt4017052,tt5220590,tt6258486,tt3397082,tt4333136,,tt2611390,tt3480158,,tt2211822,tt2736994,,tt1924336,tt2306836,,tt1671494,tt1974262,,tt1450140,tt1733147,
952,tt8108268,,tt6165936,tt7690762,,tt4994992,tt6185674,tt7476416,tt4022278,tt5221584,tt6259890,tt3397556,tt4333210,,tt2614400,tt3480164,,tt2213054,tt2737018,,tt1924394,tt2308711,,tt1671496,tt1974287,,tt1450328,tt1734063,
953,tt8110640,,tt6169694,tt7692824,,tt4995790,tt6188002,tt7478494,tt4024814,tt5221894,tt6259946,tt3397754,tt4333408,,tt2614684,tt3480942,,tt2214897,tt2738050,,tt1925446,tt2308725,,tt1671582,tt1975211,,tt1450635,tt1734067,
954,tt8110662,,tt6169920,tt7692966,,tt4997036,tt6188518,tt7479314,tt4027504,tt5224746,tt6260318,tt3397918,tt4333578,,tt2614700,tt3481210,,tt2214913,tt2739012,,tt1927012,tt2308745,,tt1671695,tt1976558,,tt1451395,tt1734113,
955,tt8115320,,tt6169934,tt7694738,,tt4998222,tt6189344,tt7479718,tt4030354,tt5224834,tt6266984,tt3397948,tt4333674,,tt2616810,tt3482696,,tt2215077,tt2739338,,tt1927067,tt2308773,,tt1672166,tt1976600,,tt1451632,tt1735221,
956,tt8119844,,tt6170202,tt7695014,,tt5004420,tt6189880,tt7479784,tt4030560,tt5225338,tt6267458,tt3397992,tt4333680,,tt2618500,tt3483194,,tt2215163,tt2739358,,tt1927068,tt2308797,,tt1672185,tt1977002,,tt1451762,tt1735853,
957,tt8128188,,tt6170484,tt7695300,,tt5008256,tt6190198,tt7481246,tt4034208,tt5226378,tt6268114,tt3398048,tt4334482,,tt2622530,tt3483596,,tt2215221,tt2741806,,tt1927172,tt2308860,,tt1672214,tt1977903,,tt1451797,tt1735932,
958,tt8129966,,tt6170506,tt7695522,,tt5009286,tt6190348,tt7482508,tt4034390,tt5227140,tt6271110,tt3398252,tt4337072,,tt2622826,tt3483646,,tt2215348,tt2746136,,tt1928329,tt2309048,,tt1672215,tt1978447,,tt1452294,tt1736046,
959,tt8130558,,tt6172666,tt7699198,,tt5010982,tt6191390,tt7488036,tt4035898,tt5227468,tt6271180,tt3398436,tt4337194,,tt2622874,tt3483712,,tt2215457,tt2746176,,tt1928330,tt2309987,,tt1672845,tt1979169,,tt1452297,tt1737156,
960,tt8130968,,tt6173990,tt7700730,,tt5011848,tt6193424,tt7491398,tt4038806,tt5231798,tt6271264,tt3399484,tt4337414,,tt2622988,tt3484324,,tt2215477,tt2747786,,tt1928335,tt2309999,,tt1673374,tt1979209,,tt1452626,tt1737174,
961,tt8135550,,tt6174226,tt7701808,,tt5017936,tt6193454,tt7493366,tt4041916,tt5231812,tt6271528,tt3399888,tt4338154,,tt2623946,tt3484800,,tt2215515,tt2747908,,tt1928337,tt2310958,,tt1673392,tt1979283,,tt1453245,tt1737189,
962,tt8144834,,tt6175086,tt7702336,,tt5022560,tt6194520,tt7496048,tt4042994,tt5232308,tt6272704,tt3399896,tt4338276,,tt2624412,tt3485114,,tt2215537,tt2748544,,tt1930294,tt2310964,,tt1673736,tt1979305,,tt1453403,tt1737237,
963,tt8151874,,tt6175802,tt7705790,,tt5023260,tt6194530,tt7501144,tt4047846,tt5233410,tt6273736,tt3400058,tt4338434,,tt2624704,tt3485166,,tt2216212,tt2748546,,tt1930327,tt2311278,,tt1674057,tt1979379,,tt1453428,tt1737267,
964,tt8152324,,tt6179746,tt7707314,,tt5027162,tt6194538,tt7502214,tt4048272,tt5233510,tt6281166,tt3400630,tt4340694,,tt2624866,tt3485192,,tt2216748,tt2749296,,tt1930421,tt2311822,,tt1674086,tt1980053,,tt1453967,tt1737723,
965,tt8157074,,tt6182078,tt7708146,,tt5028598,tt6194540,tt7502256,tt4048628,tt5234458,tt6281538,tt3401338,tt4341532,,tt2626090,tt3485880,,tt2216856,tt2750288,,tt1930546,tt2312322,,tt1674274,tt1980134,,tt1454099,tt1738293,
966,tt8157400,,tt6183104,tt7709804,,tt5029208,tt6194850,tt7505152,tt4048964,tt5234462,tt6281650,tt3401748,tt4341806,,tt2626460,tt3486096,,tt2217458,tt2750632,,tt1931551,tt2313780,,tt1674692,tt1980198,,tt1454505,tt1738298,
967,tt8160262,,tt6185266,tt7711342,,tt5029220,tt6194984,tt7509586,tt4054004,tt5235880,tt6282098,tt3402594,tt4341864,,tt2626964,tt3486684,,tt2217777,tt2751576,,tt1932718,tt2315152,,tt1674711,tt1980219,,tt1454603,tt1740007,
968,tt8160864,,tt6185692,tt7712746,,tt5029776,tt6196598,tt7510870,tt4054654,tt5237980,tt6282116,tt3407562,tt4342506,,tt2630076,tt3487082,,tt2217936,tt2751862,,tt1933618,tt2316756,,tt1674757,tt1980935,,tt1454609,tt1740047,
969,tt8163224,,tt6185998,tt7715192,,tt5030452,tt6196754,tt7512574,tt4058012,tt5239564,tt6283780,tt3407630,tt4344878,,tt2630272,tt3488056,,tt2218416,tt2752200,,tt1934194,tt2317127,,tt1674775,tt1980970,,tt1454907,tt1740480,
970,tt8169446,,tt6186696,tt7715202,,tt5031108,tt6197022,tt7512592,tt4058122,tt5239972,tt6284414,tt3409440,tt4347932,,tt2630336,tt3488462,,tt2219370,tt2753492,,tt1934205,tt2317337,,tt1674776,tt1980999,,tt1454910,tt1740662,
971,tt8169552,,tt6186910,tt7715244,,tt5033290,tt6197094,tt7514020,tt4058910,tt5240372,tt6286666,tt3411432,tt4351874,,tt2632556,tt3489470,,tt2219868,tt2753628,,tt1934234,tt2317379,,tt1675434,tt1981142,,tt1455151,tt1740670,
972,tt8171974,,tt6186940,tt7715988,,tt5034090,tt6197484,tt7516778,tt4059702,tt5240732,tt6289128,tt3416744,tt4354740,,tt2633076,tt3490810,,tt2220408,tt2753654,,tt1934318,tt2317414,,tt1675439,tt1981568,,tt1455241,tt1740707,
